'2017-01-04',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-01-05', 'Buy RIL, Infosys, Motherson Sumi, Bharat Financial: Sukhani  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-01-06', 'Why H1B visa reform Bill spells bad news for Indian IT cos  ', 'Buy Persistent Systems, Infosys: Sudip Bandopadhyay  ', 'Buy PC Jeweller, sell Infosys: Sandeep Wagle  ', 'Camlin Fine Sciences can climb to Rs 125, JSW Energy Rs 70: Gaba  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-01-07',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-01-08',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-01-09', 'Buy Biocon, IDFC, Dewan Housing Finance, ONGC: Chandan Taparia  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-01-10',Here are Sanjiv Bhasin's top trading ideas  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-01-11', 'Infosys Q3 PAT may dip 3.2% to Rs 3491.2 cr: Motilal Oswal  ', 'Pessimism around Q3 earnings  banks to outperform: Experts ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-01-12',Why Tata's Chandrasekaran choice is a safe bet (COMMENT)  , 'Infosys Q3 PAT may dip 2% to Rs 3534.3 cr: KR Choksey  ', 'Buy Tata Power, Jet Airways, Torrent Power: Ashwani Gujral  ', 'Infosys top pick: Neeraj Deewan  ', 'Infosys Q3 profit, dollar revenue may fall 1%, FY17 guidance key  ', 'Sell ITC, buy Infosys, Torrent Power: Sandeep Wagle  ', 'IT bottoming out  likely curbs on H1B visa weigh:IDFC Securities ', 'Buy Infosys, Tata Comm, Container Corp: Ashwani Gujral  ',,,,,,,,,,,,,,,,,,,,
'2017-01-13', 'Infosys Q3 net up 3%, cuts FY17 USD revenue guidance to 7.2-7.6%  ', 'No negative surprises from TCS  prefer Infy over it: Edelweiss ', 'Margins, financial services biz big positives from Infosys: Pro  ', 'Infosys: Outcome of board meeting  ', 'Buy UPL, Arvind, sell Ceat: Sandeep Wagle  ', 'Infosys appoints Ravikumar S as Deputy COO  ', 'Expect US policies to be friendly for biz, innovation: Sikka  ', 'Unclear on H1B but see Trump to be biz-friendly: Vishal Sikka  ', 'IT to remain muted in Q4, bottom out thereafter: Nasscom chief  ',Chandra's rise at Tata Group spells IT sector importance: Sikka  , 'See 15% upside in TCS, Infosys: Sanjiv Bhasin  ', 'Buy Infosys at around Rs 900, says Vijay Chopra  ', 'Buy Infosys at Rs 840, says Prakash Gaba  ',"Can Chandra take tough decisions for Tatas, asks Quantum's Dutt  ", '$10 bn run rate emotional milestone  optimistic for Q4: Sikka ',,,,,,,,,,,,
'2017-01-14',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-01-15',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-01-16', 'Infosys falls 5% post Q3  experts analyse if it is a bargain ',Sikka wants to build a 'more confident' Infosys by 2020  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-01-17', 'Sell Infosys, buy Bajaj Finance, SBI, United Spirits: Thakkar  ', 'AI adoption driving revenue growth for businesses: Infosys  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-01-18', 'Buy Infosys  target of Rs 1250: Motilal Oswal ', 'Buy Infosys  target of Rs 1110: ICICI Direct ', 'Buy Infosys  target of Rs 1175: Systematix ', 'Accumulate Infosys  target of Rs 1074: KR Choksey ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-01-19', 'Accumulate Infosys  target of Rs 1110: Arihant Capital ', 'Buy BHEL, Grasim, Exide, sell Infosys, PC Jeweller: Thakkar  ', 'Buy NALCO, Dalmia Bharat, Yes Bank, sell Infosys: Gujral  ', 'AI to displace jobs  a company needs to be agile: Sikka ',,,,,,,,,,,,,,,,,,,,,,,,,
'2017-01-20', 'Buy Infosys, advises Sudip Bandopadhyay  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-01-21',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-01-22',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-01-23',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-01-24',HCL Tech's Q3 show slightly better than peers: Experts  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-01-25',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-01-26',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-01-27',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-01-28',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-01-29',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-01-30', 'Avoid Infosys, says Sudarshan Sukhani  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-01-31',Trump targets work visas: Here's what it means for Indian IT cos  , 'H-1B visa issue: TCS, Infosys stare at $2.7-bn cost increase  ', 'Sell Tata Motors, buy Biocon, V-Guard Industries: Rajat Bose  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-02-01', 'Buy RCF, Can Fin Homes, NBCC, Bharat Financial: Ashwani Gujral   ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-02-02', 'Indian IT cos need to stop using H1-B visas: Narayana Murthy  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-02-03', 'Indian IT firms to meet Trump officials on visa reform concerns  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-02-04',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-02-05',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-02-06', 'Trouble in IT: TechM halts appraisal for senior level employees  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-02-07', 'Infosys founders raise governance concerns with board: Sources  ', 'Infosys may consider Rs 12,000 crore share buyback: Sources  ', 'After Cognizant, other IT cos get requests of share buy back  ', 'Focus should be on bringing Infosys to WB: Cong MLA Asit Mitra  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-02-08', 'India yet to achieve global goals in healthcare: Narayana Murthy  ', 'Buy Tata Steel, Hindalco Industries on dips: Ashwani Gujral  ', 'Infosys defends decisions after report of governance concerns  ', 'COMMENT: Why buybacks for IT companies is a bad idea  ',"Infosys defends pay hike to Sikka,says decision in co's interest  ","Pai backs founders, says Infosys 'destroying shareholder value'  ", 'Cognizant Q4 net dips 1.8%, okays $3.4bn in buybacks,dividends  ',,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-02-09', 'Buy Jindal Saw, Infosys: Mitessh Thakkar  ', 'BEML can climb to Rs 1335, Infosys Rs 965: Prakash Gaba  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-02-10', 'No comeback plans, have right to question as shareholders: Pai  ', 'At Infosys, issue is difference in perceptions: Mazumdar Shaw  ', 'COMMENT: If they want $20 bn sales, Infy founders should let CEO Sikka be  ', 'Buy Sun TV, BoI, DHFL, BEML, Bajaj Electricals: Ashwani Gujral  ', 'Infosys Updates: Murthy says Board needs to strengthen its remuneration committee  ', 'Infosys board a let-down  not a Sikka vs founders duel: V Bala ', 'Like Bajaj Auto, Infosys: Prakash Gaba  ', 'Top investor backs CEO Sikka in founders spat with Infosys board  ', 'COMMENT: After selling Infy shares, do founders have a right to protest?  ',Exclusive Interview: Narayana Murthy questions ex-CFO Bansal's severance payout  , 'Infosys denies governance lapses, rift between founders, board  ',,,,,,,,,,,,,,
'2017-02-11', 'Happy to help with my counsel if called upon to do so: Marti  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-02-12', 'Exclusive Roopa Kudva Interview: \xe2\x80\x98Infosys\xe2\x80\x99 capital allocation in line with transformation plan\xe2\x80\x99  ', 'Infy CEO Vishal Sikka to address investors on Monday  ', 'Appoint interim chairman to engage with Infy founders: Ex-CFO  ', 'Sikka reaches out to Infy management team to assuage concerns  ',Pai urges investors to question Infy's cap allocation policy  , 'Exclusive Interview: Board member Kudva says Infosys reworked contracts post CFO exit  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-02-13', 'Elected by shareholders, have a job to do: Seshasayee  ',Infosys mgmt should have last word on CEO's pay: Marico chief  , 'Infosys needs to make CFO payout probe public: Mohandas Pai  ',Disappointed with Infy's explanation on issues: Balakrishnan  ,Shareholder interest will be Infosys board's priority: Chairman  , 'For the first time, Infosys logs drop in hiring  ', 'I am a kshatriya warrior, says Sikka  ', 'Media talk on Infy corporate governance issues distracting:Sikka  ', 'Have a heartfelt, warm relationship with Murthy: Vishal Sikka  ', 'Drama in media is distracting, says Sikka  ', 'Vishal Sikka places Infosys report card before investors  ', 'Have not withdrawn governance concerns, insists Narayana Murthy  ', 'Basis for severance pay must be made clear, say hiring experts  ', 'Sell Maruti Suzuki, buy Infosys, Heritage Food: Ashwani Gujral  ',COMMENT: Crystal-ball gazing: what's the Infosys stock saying?  ,"Infosys Live Updates: Ex-CFO's severance payout wasn't 'hush money', says Seshasayee  ",Infosys defends ex-CFO severance pay  says wasn't 'hush money' , 'Infosys should focus on long term goals, says pro  ', 'Infosys: Narayana Murthy blinks  founders resume talks with board ',,,,,,,
'2017-02-14',Sikka's 'warrior' quip: Analyst warns Infosys strife may worsen  , 'Be in love with capital than stocks, says Prakash Diwan  ', 'Buy Hindalco, Vedanta, Tata Steel, DLF on dips: Ashwani Gujral  ',Read: Infosys board's point-by-point rebuttal to founders' charges  , 'Infosys chief reaches out to Narayana Murthy to contain damage  ',,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-02-15', 'Infosys delayed recording minutes of Bansal payout till January  ', 'Infosys corporate governance began slipping pre-Sikka: IiAS  ',Analysts back Sikka: 'Founders must accept Infosys not their co'  ,FIIs' stake in Nifty cos at 6-quarter low in Q3  Infosys dumped ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-02-16', 'Buy HDFC Bank, Infosys: Rajat Bose  ', 'Not much has changed in IT since last Nasscom guidance: Infy  ', 'Buy Bata India, Infosys, sell Indo Count Industries: Gujral  ', 'Will take decision on buyback at an appropriate time: Infosys  ', 'Prefer SBI over Bank of Baroda  short ITC: Ashwani Gujral ', 'TCS share buyback will put pressure on other IT firms: Analysts  ', 'Here are few stock trading ideas by Mayuresh Joshi  ',"After TCS, Infosys says buyback to happen at 'appropriate time'  ",,,,,,,,,,,,,,,,,,,,,,,,,
'2017-02-17', 'Pick Kotak Mahindra Bank: Ashwani Gujral  ', 'Buy HPCL, sell JSW Energy, Infosys: Ashwani Gujral  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-02-18', 'Infosys row: Sebi says will not spare anyone if found guilty  ', 'Indian IT industry faces twin challenges of Trump, automation  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-02-19', 'Top seven cos add Rs 48,519 cr in m-cap  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-02-20', 'Infosys divide: Vishal Sikka in a letter refutes whistleblower allegations  ', 'TCS buyback on Board agenda today. Here is what to expect  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-02-21', 'Man with the midas touch: See how India Inc views N Chandra  ', 'Buy HCL Technologies, Karnataka Bank: Mitessh Thakkar  ', 'Infosys denies whistleblower allegations on Panaya deal  ',Vishal Sikka says 'malicious stories' being spread to target him  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-02-22', 'Sell Infosys, buy LIC Housing, Jubilant Food: Ashwani Gujral  ', 'JC Penney may cut outsourcing to India  plans insourcing instead ', 'Snapdeal fate no surprise, startup model to blame: Mohandas Pai  ', 'EXCLUSIVE: Infy founders to keep promoter tag, seem reluctant to cut stake  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-02-23',Infosys' audit committee looking into anonymous complaints  , 'Infosys: Outcome of board meeting  ', 'Buy Infosys, Natco Pharma, Bharat Forge: Ashwani Gujral  ', 'Buy DCB Bank, Cadila Health, IndusInd Bk, Grasim: Gujral  ', 'Infosys may announce $2.5 bn share buyback in April  ', 'Infosys seeks shareholder nod to amend Articles of Association  ',,,,,,,,,,,,,,,,,,,,,,,,,
'2017-02-24', 'Infosys to tweak Articles, likely to announce share buyback soon  ',"Without reskilling, IT's 1 mn workforce will struggle to stay  ",Infy seeks shareholders' nod for new Articles of Association  , 'India faces 1.5 mn white-collar job crisis in telecom, IT, BFSI  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-02-25', 'Independent directors should get ESOPs: HDFC\xe2\x80\x99s Keki Mistry  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-02-26',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-02-27', 'Buy, sell, hold: 6 stocks analysts are watching out  ', 'Buy Infosys, may test Rs 1200: Prakash Gaba  ', 'Hold Infosys for long term: Gaurang Shah  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-02-28', 'COMMENT: Are Indian investors gaining from Warren Buffett\xe2\x80\x99s wisdom?  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-03-01', 'Now, Wipro mulls share buyback, plans using 25-30% of cash: Srcs  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-03-02', 'Employees launch petition against 3-month exit notice in IT cos  ', 'Buy M&M,, Infosys, HUL, sell Shriram Trans, Tata Motors: Thakkar  ', 'Buy Mahindra and Mahindra, Infosys, Sun Pharma: VK Sharma  ', 'Buy Infosys  sell IDFC Bank:  Mitessh Thakkar ',,,,,,,,,,,,,,,,,,,,,,,,,
'2017-03-03',"To cut healthcare costs, US must partner India: Biocon's Shaw  ", 'Buy, sell, hold: 7 stocks to focus as market cautious  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-03-04',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-03-05',"RIL hits home run! Top 4 cos' m-cap swells by Rs 35,876 crore  ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-03-06', 'Buy AB Nuvo, Arvind, Infosys, Titan, short UPL: Sukhani  ', 'Here are some top trading ideas by Sanjiv Bhasin  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-03-07', 'Buy Infosys, Ashok Leyland, Adani Power, Thomas Cook: Thakkar  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-03-08', 'Divis Labs can climb to Rs 810, Infosys looks weak: Prakash Gaba  ', 'Infosys enters into partnership with Texas Department of Family & Protective Services  ', 'Challenge is to transition without losing values, ethos: Sikka  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-03-09',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-03-10',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-03-11',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-03-12',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-03-13',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-03-14', 'Infosys board meeting  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-03-15',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-03-16',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-03-17',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-03-18',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-03-19',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-03-20',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-03-21',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-03-22', 'Buy Infosys, Power Finance Corporation, Oriental Bank of Commerce: Rishi Kohli  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-03-23', 'FEATURE- With automation threat looming, IT cos ramp up reskilling. But is it enough?  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-03-24',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-03-25',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-03-26',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-03-27',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-03-28',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-03-29',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-03-30',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-03-31',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-04-01',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-04-02',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-04-03',A recap of Infosys row: Narayana Murthy's fresh salvo revives spat over compensation  ,Full text of Infosys founder Narayana Murthy's letter to the media  ,Infosys saga continues: Now Narayana Murthy questions COO Pravin Rao's pay hike  ,"Mohandas Pai backs NR Narayana Murthy; Infosys COO UB Pravin Rao's pay spectacular, not performance  ", 'Pay hike for top executive terrible, says ex-CFO V Balakrishnan  ', 'Infosys board seeks to clarify role of promoters, writes to shareholders: Sources  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-04-04',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-04-05',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-04-06', 'Former Infosys top executive defends Narayana Murthy, says board has let down founders  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-04-07',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-04-08',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-04-09',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-04-10',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-04-11',Here's what you can expect from Q4 results of Infosys  , 'Q4 Earnings: Will we clock a double-digit growth? Experts analyze  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-04-12',Here are SP Tulsian's top trading picks  , 'Last 3 quarters Infosys closed in red on the results day: here\xe2\x80\x99s how to trade  ', 'Tightening H1B visa norms a blessing in disguise for IT firms: Mohandas Pai  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-04-13', 'Infosys Q4 results: Top 10 key takeaways from March quarter  ', 'Buy Wockhardt, Bajaj Auto, sell Hindalco Industries, Mindtree, Just Dial: Sudarshan Sukhani  ', 'Infosys announces dividend of Rs 14.75/share, to payout Rs 13,000 crore in FY18  ', 'Infosys recommends final dividend of Rs 14.75  ', 'Infosys Q4 2017 results: Experts welcome dividend policy, but worry on EBIT guidance  ', 'What analysts say about Infosys post Q4 earnings and FY18 guidance  ', 'Deal wins of over $800 million in Q4  focus on winning more of them: Infosys ', 'Infosys Q4: With new payout policy, co may be positioning itself as a dividend yield play  ',Need to reduce 'friction' in businesses in India: Narayana Murthy  , 'There is scope for increasing guidance as visibility improves: Vishal Sikka  ', 'Ravi Venkatesan a natural, appropriate choice as Infosys co-chairman: R Seshasayee  ', 'Infosys Q4 profit dips 2.8%, attrition down, FY18 dollar revenue growth seen at 6.5-8.5%  ', 'Have to live with visa issue,local-global talent mix must: Infosys  ', 'Infosys Q4 profit may fall 3.7%, FY18 dollar revenue growth guidance seen at 7-9%  ',,,,,,,,,
'2017-04-14',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-04-15', 'Will IT sector have a smooth March quarter? Here are analysts\xe2\x80\x99 views on it  ', 'Decision to appoint Ravi Venkatesan as co-chair to Infosys board unnecessary: IiAS  ', 'Infosys CEO Vishal Sikka takes home Rs 43 cr in FY17  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-04-16',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-04-17', 'Infosys Q4 results: Analysts largely wary on FY18 guidance, remain mixed  ', 'TCS Q4 profit seen down 2%, dollar revenue may rise 2%, 5 factors to watch out  ', 'Buy Infosys, says Gaurang Shah  ', 'Hits and misses of the early earnings season  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-04-18',"Amid storm over Sikka's Panaya buy, TechM says self-developed similar solution cheaply  ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-04-19', 'Investment in geographies paying off handsomely  positive outlook for FY18: TCS ', 'Hold Infosys  target of Rs 1022: Arihant Capital ', 'Accumulate Infosys  target of Rs 1060: KR Choksey ', 'Buy Infosys  target of Rs 1200: Motilal Oswal ', 'Buy Infosys  target of Rs 1060: ICICI Direct ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-04-20',"Modi, Paytm founder in Time's 'most influential people list'  ", 'Wipro gives pink slips to 350-400 employees across India: Sources  ', 'ShopX enters into strategic tie-up with Puma  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-04-21', 'Layoffs and hiring freezes: IT slowdown signs are getting harder to ignore  ', 'Buy Infosys  target of Rs 1092: Axis Direct ', 'Hold Infosys  target of Rs 986: Geojit Financial Services ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-04-22',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-04-23',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-04-24', 'Infosys looking to expand board, induct two new members: Sources  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-04-25', 'Infosys announces opening of office in Croatia  ', 'Trump govt was wrong on visa issuance number for Indian IT cos  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-04-26', 'Hold Infosys  target of Rs 986: Geojit Financial Services ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-04-27',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-04-28',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-04-29',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-04-30',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-05-01',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-05-02', 'Infosys plans to hire 10,000 American workers, open 4 US tech centres  ', 'Infosys to hire 10000 American workers in next two year  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-05-03', 'Fewer jobs, more layoffs: Why pace of hiring has slowed in Indian IT  ', 'White House welcomes Infosys decision to hire 10,000 Americans  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-05-04', 'Infosys plays down cost concerns from U.S. hiring plan  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-05-05', 'Infosys move to hire Americans act of appeasement: Head Hunters  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-05-06', 'Emotive connect with Infosys to remain forever: Gopalakrishnan  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-05-07',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-05-08', 'GST rollout may bring in big opportunities for IT companies  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-05-09', 'After Cognizant, Wipro, now Infosys to lay off employees  ', 'Buy Infosys, TCS, HCL Tech, IRB Infrastructure, sell Cipla: Sudarshan Sukhani  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-05-10',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-05-11',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-05-12', 'Infosys pushes salary hikes to July, even later for executives  ', 'Job cuts become inevitable as IT loses sheen  ', 'Buy Infosys  sell Asian Paints: Mitessh Thakkar ', 'Bangalore techies in panic mode as IT companies shed workforce  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-05-13',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-05-14',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-05-15',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-05-16', 'Indiana governor welcomes Infosys, announces India visit  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-05-17',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-05-18', 'Buy Infosys, see 3-4% upside: Dharmesh Kant  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-05-19',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-05-20',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-05-21',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-05-22',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-05-23',Vishal Sikka says journey ahead 'challenging'  , 'Acko General Insurance raises $30m seed funding  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-05-24',"Vishal Sikka's salary drops 67% in FY17, but Infosys gives big hikes to its top 4 execs  ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-05-25', 'Infosys touts plan to hire Americans in face of visa pressures  ',"With UK and Eurozone markets being reshaped, what's in it for Indian cos?  ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-05-26', 'Buy Asian Paints, Motherson Sumi, Capital First, L&T, Finance: Rajat Bose  ', 'Sad over recent IT layoffs, says Narayana Murthy  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-05-27',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-05-28',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-05-29', 'MF investment platform Nivesh.com raises fund  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-05-30', 'Techies well taken care of, no need for union: V Balakrishnan  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-05-31',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-06-01', 'Facing job cuts, IT needs capitalism in mind, socialism in heart: Narayana Murthy  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-06-02',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-06-03',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-06-04',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2017-06-05',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
